Borough,x,y,xend,yend
Salford,383593.0949999997,399090.4250000008,383604.5530000003,399081.4360000007
Salford,383572.34300000034,399193.9810000006,383593.0949999997,399090.4250000008
Salford,383470.09300000034,399306.5940000005,383572.34300000034,399193.9810000006
Salford,383467.0630000001,399515.3440000005,383470.09300000034,399306.5940000005
Salford,383394.0159999998,399615.5639999993,383467.0630000001,399515.3440000005
Salford,383286.17200000025,399668.99200000055,383394.0159999998,399615.5639999993
Salford,383286.17200000025,399668.99200000055,383344.4179999996,399850.85950000025
Salford,383194.8655000003,400104.49599999934,383344.4179999996,399850.85950000025
Salford,382828.4864999997,397925.3945000004,383040.8521999996,398155.9015999995
Salford,383040.8521999996,398155.9015999995,383117.4175000005,398234.4079999998
Salford,383117.4175000005,398234.4079999998,383117.4660999999,398234.4528000001
Salford,383117.4660999999,398234.4528000001,383196.1109999996,398297.8059999999
Salford,383196.1109999996,398297.8059999999,383304.1270000003,398371.727
Salford,381228.2369999997,396561.1730000004,381229.40500000026,396560.4039999992
Salford,381229.40500000026,396560.4039999992,381381.3130000001,396491.7190000005
Salford,381381.3130000001,396491.7190000005,381524.3130000001,396518.5940000005
Salford,381524.3130000001,396518.5940000005,381633.5,396605.0950000007
Salford,381633.5,396605.0950000007,381943.0070000002,396970.72399999946
Salford,381943.0070000002,396970.72399999946,381989.8247999996,397018.81680000015
Salford,381989.8247999996,397018.81680000015,382238.4759999998,397217.4049999993
Salford,382238.4759999998,397217.4049999993,382366.9479999999,397296.625
Salford,382366.9479999999,397296.625,382469.8190000001,397354.33699999936
Salford,382469.8190000001,397354.33699999936,382484.52020000014,397362.3684
Salford,382484.52020000014,397362.3684,382526.4464999996,397395.88460000046
Salford,382526.4464999996,397395.88460000046,382588.6040000003,397521.0789999999
Salford,382588.6040000003,397521.0789999999,382595.86539999954,397555.4072999992
Salford,382595.86539999954,397555.4072999992,382608.2451999998,397632.4662999995
Salford,382608.2451999998,397632.4662999995,382617.6414999999,397686.1090999991
Salford,382617.6414999999,397686.1090999991,382618.7766000005,397692.0881999992
Salford,382618.7766000005,397692.0881999992,382619.4060000004,397695.4039999992
Salford,382619.4060000004,397695.4039999992,382645.6880000001,397789.3110000007
Salford,382645.6880000001,397789.3110000007,382704.9528999999,397844.6115000006
Salford,382704.9528999999,397844.6115000006,382828.4864999997,397925.3945000004
Salford,380028.9060000004,397309.6899999995,380034.8755999999,397305.3831999991
Salford,380034.8755999999,397305.3831999991,380071.1886,397279.1854999997
Salford,380071.1886,397279.1854999997,380307.3548999997,397130.8857000005
Salford,380307.3548999997,397130.8857000005,380688.0700000003,396902.3259999994
Salford,380688.0700000003,396902.3259999994,381043.7089,396680.9508999996
Salford,381043.7089,396680.9508999996,381228.2369999997,396561.1730000004
Stockport,389913.193,394878.7689999994,390032.4859999996,394798.5390000008
Stockport,389818.7750000004,394941.3010000009,389913.193,394878.7689999994
Stockport,389803.5943,394992.6677000001,389818.7750000004,394941.3010000009
Stockport,390496.8776000002,394103.3158,390609.28199999966,394205.0940000005
Stockport,390574.4040000001,394234.5960000008,390609.28199999966,394205.0940000005
Stockport,390403.3130000001,394314.9059999995,390574.4040000001,394234.5960000008
Stockport,390340.7115000002,394309.59899999946,390403.3130000001,394314.9059999995
Stockport,390338.7276999997,394310.3598999996,390340.7115000002,394309.59899999946
Stockport,390233.1830000002,394415.3200000003,390338.7276999997,394310.3598999996
Stockport,390226.858,394420.84300000034,390233.1830000002,394415.3200000003
Stockport,390199.5039999997,394459.78500000015,390226.858,394420.84300000034
Stockport,390199.5039999997,394459.78500000015,390240.2170000002,394547.8599999994
Stockport,390188.54449999984,394649.4525000006,390240.2170000002,394547.8599999994
Stockport,390101.2280000001,394727.0289999992,390188.54449999984,394649.4525000006
Stockport,390032.4859999996,394798.5390000008,390101.2280000001,394727.0289999992
Stockport,389583.3169999998,395342.33400000073,389621.0580000002,395283.2679999992
Stockport,389576.1116000004,395358.8291999996,389583.3169999998,395342.33400000073
Stockport,389574.3590000002,395343.9020000007,389576.1116000004,395358.8291999996
Stockport,389443.36000000034,395289.0059999991,389574.3590000002,395343.9020000007
Stockport,389443.36000000034,395289.0059999991,389464.0020000003,395246.7799999993
Stockport,389464.0020000003,395246.7799999993,389472.3130000001,395189.8440000005
Stockport,389354.1025,395158.9104999993,389472.3130000001,395189.8440000005
Stockport,389354.1025,395158.9104999993,389369.28199999966,395068.2129999995
Stockport,389369.28199999966,395068.2129999995,389377.3055999996,395020.30399999954
Stockport,389076.7240000004,395233.7550000008,389377.3055999996,395020.30399999954
Stockport,389066.9804999996,395161.3862999994,389076.7240000004,395233.7550000008
Stockport,389060.8090000004,395135.6713999994,389066.9804999996,395161.3862999994
Stockport,389017.71300000045,394933.8479999993,389060.8090000004,395135.6713999994
Stockport,388990.6917000003,394798.4604000002,389017.71300000045,394933.8479999993
Stockport,388974.0389999999,394749.34899999946,388990.6917000003,394798.4604000002
Stockport,388972.9079999998,394746.8059999999,388974.0389999999,394749.34899999946
Stockport,388725.699,394654.6410000008,388972.9079999998,394746.8059999999
Stockport,388675.4780000001,394629.3540000003,388725.699,394654.6410000008
Stockport,388620.9517000001,394589.5580000002,388675.4780000001,394629.3540000003
Stockport,388620.9517000001,394589.5580000002,388673.4060000004,394513.0
Stockport,388598.8509999998,394332.023,388673.4060000004,394513.0
Stockport,388574.2684000004,394307.3646000009,388598.8509999998,394332.023
Stockport,388540.3250000002,394112.6414999999,388574.2684000004,394307.3646000009
Stockport,388540.2692,394112.28050000034,388540.3250000002,394112.6414999999
Stockport,388524.1940000001,393813.4059999995,388540.2692,394112.28050000034
Stockport,388483.1739999997,393348.5549999997,388524.1940000001,393813.4059999995
Stockport,388482.1030000001,393324.2210000008,388483.1739999997,393348.5549999997
Stockport,388448.8130000001,393087.8120000009,388482.1030000001,393324.2210000008
Stockport,388407.42119999975,393071.5482000001,388448.8130000001,393087.8120000009
Stockport,388365.65699999966,392938.3110000007,388407.42119999975,393071.5482000001
Stockport,388324.1560000004,392937.375,388365.65699999966,392938.3110000007
Stockport,389621.0580000002,395283.2679999992,389803.5943,394992.6677000001
Stockport,390496.8776000002,394103.3158,390558.81400000025,393982.8120000009
Stockport,390617.5,393948.0,390685.9689999996,393528.9690000005
Stockport,390558.81400000025,393982.8120000009,390617.5,393948.0
Stockport,391072.2855000002,393629.49200000055,391100.6880000001,393601.5
Stockport,391033.3130000001,393609.5940000005,391072.2855000002,393629.49200000055
Stockport,390949.4165000003,393444.1245000009,391033.3130000001,393609.5940000005
Stockport,390834.6880000001,393508.6870000009,390949.4165000003,393444.1245000009
Stockport,390755.4392999997,393628.8092999999,390834.6880000001,393508.6870000009
Stockport,390717.5,393612.5940000005,390755.4392999997,393628.8092999999
Stockport,390685.9689999996,393528.9690000005,390717.5,393612.5940000005
Stockport,391183.1299999999,393415.932,391221.4699999997,393496.46800000034
Stockport,391128.9574999996,393413.2274999991,391183.1299999999,393415.932
Stockport,391100.6880000001,393601.5,391128.9574999996,393413.2274999991
Stockport,394037.8130000001,393429.3120000009,394196.15699999966,393386.5120000001
Stockport,393932.90699999966,393422.807,394037.8130000001,393429.3120000009
Stockport,393895.0949999997,393339.5950000007,393932.90699999966,393422.807
Stockport,393842.6710000001,393310.4710000008,393895.0949999997,393339.5950000007
Stockport,393684.98500000034,393368.6870000009,393842.6710000001,393310.4710000008
Stockport,393621.40699999966,393364.0940000005,393684.98500000034,393368.6870000009
Stockport,393589.5590000004,393328.5600000005,393621.40699999966,393364.0940000005
Stockport,393580.0939999996,393252.5940000005,393589.5590000004,393328.5600000005
Stockport,393580.0939999996,393252.5940000005,393675.6880000001,393015.5
Stockport,393667.0,392975.9059999995,393675.6880000001,393015.5
Stockport,393404.5939999996,392975.6870000009,393667.0,392975.9059999995
Stockport,393291.3119999999,392872.5940000005,393404.5939999996,392975.6870000009
Stockport,393120.77699999977,392950.2589999996,393291.3119999999,392872.5940000005
Stockport,392988.4846000001,392984.8024000004,393120.77699999977,392950.2589999996
Stockport,394581.6880000001,392229.5940000005,394642.3119999999,392209.90300000086
Stockport,394581.6880000001,392229.5940000005,394584.6880000001,392279.1870000009
Stockport,394485.7189999996,392337.9059999995,394584.6880000001,392279.1870000009
Stockport,394428.7050000001,392438.3499999996,394485.7189999996,392337.9059999995
Stockport,394393.4119999996,392499.2949999999,394428.7050000001,392438.3499999996
Stockport,394378.8119999999,392560.99899999984,394393.4119999996,392499.2949999999
Stockport,394378.8119999999,392560.99899999984,394422.0,392599.1870000009
Stockport,394422.0,392599.1870000009,394438.5939999996,392768.0
Stockport,394417.9060000004,392853.9059999995,394438.5939999996,392768.0
Stockport,394363.68900000025,392890.9059999995,394417.9060000004,392853.9059999995
Stockport,394363.68900000025,392890.9059999995,394413.90500000026,392933.49899999984
Stockport,394413.90500000026,392933.49899999984,394463.5,392901.5940000005
Stockport,394463.5,392901.5940000005,394485.9000000004,392922.7870000005
Stockport,394432.7445,392977.2860000003,394485.9000000004,392922.7870000005
Stockport,394432.7445,392977.2860000003,394514.1869999999,393036.49899999984
Stockport,394346.4469999997,393115.36700000055,394514.1869999999,393036.49899999984
Stockport,394305.4060000004,393267.0,394346.4469999997,393115.36700000055
Stockport,394196.15699999966,393386.5120000001,394305.4060000004,393267.0
Stockport,387643.5939999996,393332.8120000009,387646.7810000004,393294.5
Stockport,387583.9822000005,393332.84219999984,387643.5939999996,393332.8120000009
Stockport,387559.6124,393353.068,387583.9822000005,393332.84219999984
Stockport,387559.6124,393353.068,387659.3080000002,393177.5620000009
Stockport,387554.81400000025,393133.2809999995,387659.3080000002,393177.5620000009
Stockport,387384.6869999999,393165.00100000016,387554.81400000025,393133.2809999995
Stockport,387330.432,392858.2359999996,387384.6869999999,393165.00100000016
Stockport,388203.057,393052.1290000007,388324.1560000004,392937.375
Stockport,388129.42650000006,393079.9879999999,388203.057,393052.1290000007
Stockport,388129.42650000006,393079.9879999999,388146.1880000001,393104.0
Stockport,388117.6940000001,393122.90300000086,388146.1880000001,393104.0
Stockport,388065.3200000003,393117.71199999936,388117.6940000001,393122.90300000086
Stockport,388023.9060000004,393161.5,388065.3200000003,393117.71199999936
Stockport,387886.5939999996,393172.5940000005,388023.9060000004,393161.5
Stockport,387758.45550000016,393274.2829999998,387886.5939999996,393172.5940000005
Stockport,387718.642,393266.6219999995,387758.45550000016,393274.2829999998
Stockport,387646.7810000004,393294.5,387718.642,393266.6219999995
Stockport,387291.27799999993,392645.1909999997,387330.432,392858.2359999996
Stockport,387272.9754999997,392559.4593000002,387291.27799999993,392645.1909999997
Stockport,387265.6330000004,392486.73900000006,387272.9754999997,392559.4593000002
Stockport,387265.3449999997,392472.9670000002,387265.6330000004,392486.73900000006
Stockport,387260.7470000005,392335.5185000002,387265.3449999997,392472.9670000002
Stockport,387042.0939999996,392385.6879999992,387260.7470000005,392335.5185000002
Stockport,386965.5159999998,392342.0610000007,387042.0939999996,392385.6879999992
Stockport,386908.523,392296.1579999998,386965.5159999998,392342.0610000007
Stockport,386825.0,392216.8120000009,386908.523,392296.1579999998
Stockport,386758.2929999996,392015.4629999995,386825.0,392216.8120000009
Stockport,386719.5378000001,391963.2268000003,386758.2929999996,392015.4629999995
Stockport,386663.4709999999,391867.99899999984,386719.5378000001,391963.2268000003
Stockport,386511.1619999996,391729.409,386663.4709999999,391867.99899999984
Stockport,386500.41000000015,391727.8010000009,386511.1619999996,391729.409
Stockport,386476.6880000001,391746.8120000009,386500.41000000015,391727.8010000009
Stockport,386450.6090000002,391720.8589999992,386476.6880000001,391746.8120000009
Stockport,386361.99899999984,391568.50100000016,386450.6090000002,391720.8589999992
Stockport,386300.9179999996,391528.2009999994,386361.99899999984,391568.50100000016
Stockport,386290.0365000004,391496.4199999999,386300.9179999996,391528.2009999994
Stockport,386290.0365000004,391496.4199999999,386387.9040999999,391496.40389999934
Stockport,386372.9079999998,391376.0600000005,386387.9040999999,391496.40389999934
Stockport,386328.0,391360.1559999995,386372.9079999998,391376.0600000005
Stockport,386244.216,391393.86400000006,386328.0,391360.1559999995
Stockport,386187.1109999996,391314.41599999927,386244.216,391393.86400000006
Stockport,386159.6984000001,391258.2082000002,386187.1109999996,391314.41599999927
Stockport,391942.3130000001,393806.0940000005,392167.40699999966,393581.00100000016
Stockport,391905.3030000003,393811.8450000007,391942.3130000001,393806.0940000005
Stockport,391870.8130000001,393684.0,391905.3030000003,393811.8450000007
Stockport,391870.8130000001,393684.0,391960.65699999966,393509.5820000004
